experiment_id,event_id,time,tau,displacement,mu,V
p5838,p5838_event_017,12596.698,13.2735060680886,5.73842283126812,0.697759239278199,30.12712675525
p5838,p5838_event_017,12596.699,13.2733008171614,5.73845040181253,0.697903798492208,29.9356646407515
p5838,p5838_event_017,12596.7,13.2594597655079,5.73843891408569,0.696698151686099,29.2486535259708
p5838,p5838_event_017,12596.701,13.2482155842806,5.73837917790614,0.696450084137967,29.4851655490943
p5838,p5838_event_017,12596.702,13.2632747555671,5.73830565645438,0.697415053351055,30.0820768455505
p5838,p5838_event_017,12596.703,13.2807612421662,5.73829761504559,0.697405076287284,31.7827109165599
p5838,p5838_event_017,12596.704,13.2765268262992,5.73834816104368,0.696778334363377,31.7038735760783
p5838,p5838_event_017,12596.705,13.2734346764617,5.73844236040374,0.696520534012131,30.9492875975321
p5838,p5838_event_017,12596.706,13.2729349350739,5.73847222849352,0.697162676818189,30.9718125521223
p5838,p5838_event_017,12596.707,13.2740772011033,5.73848371622036,0.69701641657619,32.0980602813027
p5838,p5838_event_017,12596.708,13.270953817429,5.73860893244288,0.696901733531588,32.6949715771691
p5838,p5838_event_017,12596.709,13.2809664930933,5.7387559753464,0.697464158708935,32.4809845086355
p5838,p5838_event_017,12596.71,13.2798331510172,5.73887200138746,0.698012794098263,31.7489234846751
p5838,p5838_event_017,12596.711,13.2680669185187,5.73892254738555,0.696685526138646,31.36599925677
p5838,p5838_event_017,12596.712,13.245623175831,5.73898113479242,0.695551234220008,31.0956998017792
p5838,p5838_event_017,12596.713,13.2602004536363,5.73899377129194,0.697133482482044,31.2533744844131
p5838,p5838_event_017,12596.714,13.2693296579184,5.73897768847437,0.697384724572069,31.2758994389859
p5838,p5838_event_017,12596.715,13.2675761010842,5.73905006115344,0.697275762828417,31.7038735760783
p5838,p5838_event_017,12596.716,13.2682097017724,5.73904776360807,0.697149228504483,31.4335741210826
p5838,p5838_event_017,12596.717,13.2610571531584,5.73900640779146,0.697055943285735,30.6564631874169
p5838,p5838_event_017,12596.718,13.2574875718164,5.73889612561382,0.696927409315739,30.8479253013608
p5838,p5838_event_017,12596.719,13.2606109554906,5.73885476979721,0.697298096170999,32.1543726671701
p5838,p5838_event_017,12596.72,13.2828449852745,5.73885591856989,0.698356549598521,32.4471970767507
p5838,p5838_event_017,12596.721,13.2776289345386,5.73888234034162,0.69760486999881,32.2444724855119
p5838,p5838_event_017,12596.722,13.2621771093044,5.73890991088603,0.696860286616986,32.8639087371266
p5838,p5838_event_017,12596.723,13.2667997171423,5.7389328863397,0.696357882049857,33.7536444431619
p5838,p5838_event_017,12596.724,13.2516423823689,5.73897998601973,0.695541777762939,34.2266684894174
p5838,p5838_event_017,12596.725,13.2713152375399,5.73906384642565,0.696782524169401,34.4068681260869
p5838,p5838_event_017,12596.726,13.2809263353032,5.7392648816453,0.697629643229146,34.4631805119305
p5838,p5838_event_017,12596.727,13.281912432149,5.73943375122981,0.697567921985748,33.9451065565387
p5838,p5838_event_017,12596.728,13.2636138657946,5.73947395827374,0.696972648863922,32.8413837819682
p5838,p5838_event_017,12596.729,13.2585227504056,5.73946476809227,0.696282522347267,32.4471970767507
p5838,p5838_event_017,12596.73,13.2824434073736,5.73947395827374,0.698000829605906,32.8526462592457
p5838,p5838_event_017,12596.731,13.2788113583581,5.7395405870894,0.697667617409335,33.4946074654614
p5838,p5838_event_017,12596.732,13.2816224036649,5.73954977727087,0.698060951026349,33.2355704877609
p5838,p5838_event_017,12596.733,13.2765223643226,5.7395049751362,0.697935678684033,32.7738089187831
p5838,p5838_event_017,12596.734,13.2597096362018,5.73945328036544,0.69678897932823,32.3796222135761
p5838,p5838_event_017,12596.735,13.2656396032062,5.73936252732342,0.6963967353254,32.5147719405028
p5838,p5838_event_017,12596.736,13.2719354522981,5.73932576659754,0.696837145166714,32.3345723038364
p5838,p5838_event_017,12596.737,13.2821801507496,5.73933610555169,0.697753890872708,33.1454706688263
p5838,p5838_event_017,12596.738,13.2781465238332,5.73937975891367,0.696914681684747,34.0689938067131
p5838,p5838_event_017,12596.739,13.2779189630226,5.73940732945809,0.697443422483393,34.7560049214937
p5838,p5838_event_017,12596.74,13.273818406456,5.73948659477326,0.697335211002494,35.229028968369
p5838,p5838_event_017,12596.741,13.2766026799027,5.73956700886112,0.697512166213788,36.659363584413
p5838,p5838_event_017,12596.742,13.2807612421662,5.73971405176464,0.697640441249517,37.4477369948271
p5838,p5838_event_017,12596.743,13.2867670627741,5.73987028484963,0.698044668632113,36.6255761518919
p5838,p5838_event_017,12596.744,13.2816804093617,5.7399644842097,0.696964281865769,35.3754411725398
p5838,p5838_event_017,12596.745,13.2684015667695,5.73998171579995,0.697184462060549,35.015041899207
p5838,p5838_event_017,12596.746,13.2595088472513,5.73998631089069,0.696409054136882,35.7245779685775
p5838,p5838_event_017,12596.747,13.2911933436381,5.7400207740712,0.697916832661077,36.0061399008633
p5838,p5838_event_017,12596.748,13.2869232319578,5.74001962529852,0.697628029806971,36.0061399008633
p5838,p5838_event_017,12596.749,13.2913539747985,5.74001847652583,0.697525937531381,36.1638145836021
p5838,p5838_event_017,12596.75,13.2961372137968,5.74001732775315,0.698299928644039,35.9498275150298
p5838,p5838_event_017,12596.751,13.2782000675533,5.73998286457264,0.696652623141303,35.9385650377521
p5838,p5838_event_017,12596.752,13.2857497320916,5.73994265752871,0.697600369428201,36.9184005614725
p5838,p5838_event_017,12596.753,13.3044989580904,5.73991853330235,0.698000633875331,38.2135854500043
p5838,p5838_event_017,12596.754,13.3010543120954,5.73998631089069,0.698628135139666,39.0920586787288
p5838,p5838_event_017,12596.755,13.2907560699237,5.73998286457264,0.697600439775591,39.0132213376819
p5838,p5838_event_017,12596.756,13.2911353379413,5.73995529402823,0.697322278629513,38.5965096779094
p5838,p5838_event_017,12596.757,13.2870437053281,5.74002536916194,0.696762767243404,39.8241197026718
p5838,p5838_event_017,12596.758,13.2924293111778,5.74017585838351,0.697240466571103,41.2882417512939
p5838,p5838_event_017,12596.759,13.3017325325503,5.74029418196993,0.698529252681703,41.0855171600689
p5838,p5838_event_017,12596.76,13.3157074435042,5.74040331537489,0.698954483805743,40.5449182500602
p5838,p5838_event_017,12596.761,13.287030319398,5.74045845646371,0.697565473670403,39.6777074978901
p5838,p5838_event_017,12596.762,13.2799670103176,5.74051934141595,0.697532932259474,40.3309311807861
p5838,p5838_event_017,12596.763,13.2785034819674,5.74056414355061,0.697713744610469,40.2971437489013
p5838,p5838_event_017,12596.764,13.3055207507495,5.74060320182186,0.699564776107915,40.9503674318321
p5838,p5838_event_017,12596.765,13.2940936284785,5.74063766500237,0.699205141087145,41.5022288191087
p5838,p5838_event_017,12596.766,13.2941650201053,5.74065145027457,0.699229826345185,40.6575430229591
p5838,p5838_event_017,12596.767,13.2868116825408,5.74061239200333,0.698376538917087,40.0831566810999
p5838,p5838_event_017,12596.768,13.2840274090941,5.74051934141595,0.69767302127672,40.3647186133906
p5838,p5838_event_017,12596.769,13.307243073747,5.74051819264326,0.698938224456709,42.2342898438047
p5838,p5838_event_017,12596.77,13.3141859094572,5.74059171409502,0.69893033676446,43.1127630717935
p5838,p5838_event_017,12596.771,13.3205353022693,5.740635367457,0.698708810310957,43.5182122542884
p5838,p5838_event_017,12596.772,13.3050924009885,5.74065604536531,0.697644269685551,43.991236300518
p5838,p5838_event_017,12596.773,13.3206646995929,5.74075024472538,0.699269973841486,45.106221552366
p5838,p5838_event_017,12596.774,13.3116738165878,5.74082491494982,0.698503332241089,46.3676190090131
p5838,p5838_event_017,12596.775,13.3058955567904,5.74089958517426,0.698553606967748,47.9781532625535
p5838,p5838_event_017,12596.776,13.3239085566374,5.74098229680749,0.69982458886074,48.721476763822
p5838,p5838_event_017,12596.777,13.3216954162054,5.74111325689344,0.69950118936088,48.0006782171438
p5838,p5838_event_017,12596.778,13.300630424311,5.7411442737559,0.698269560362992,47.0095802154699
p5838,p5838_event_017,12596.779,13.3072341497937,5.74113163725638,0.698626866230875,48.0682530800398
p5838,p5838_event_017,12596.78,13.3317884074499,5.74114772007395,0.699909378393124,49.0706135589735
p5838,p5838_event_017,12596.781,13.3101522825408,5.74123502679791,0.6989708928328,49.4760627414685
p5838,p5838_event_017,12596.782,13.3202541977386,5.7412924654321,0.699494438986355,48.4173898760602
p5838,p5838_event_017,12596.783,13.3240379539611,5.74128901911405,0.700042761296479,48.2259277621163
p5838,p5838_event_017,12596.784,13.3136147764425,5.74126144856964,0.699488097152579,48.7102142865095
p5838,p5838_event_017,12596.785,13.320441600759,5.74123158047986,0.699395582585953,49.4535377877606
p5838,p5838_event_017,12596.786,13.3433583129746,5.74121779520766,0.701490251043753,51.1879592906856
p5838,p5838_event_017,12596.787,13.3659716107761,5.74118792711788,0.702175616661847,52.6971312477779
p5838,p5838_event_017,12596.788,13.3508544337928,5.74126374611501,0.701339826990683,53.4742421799433
p5838,p5838_event_017,12596.789,13.3414530489333,5.74131888720383,0.700819621460364,54.0486285218097
p5838,p5838_event_017,12596.79,13.3515995838979,5.74140734270047,0.701479579068251,55.276238546572
p5838,p5838_event_017,12596.791,13.3402795490671,5.7414900543337,0.700893414785468,55.9407247067803
p5838,p5838_event_017,12596.792,13.3551245454731,5.74170027973483,0.702107069919691,56.9543476630089
p5838,p5838_event_017,12596.793,13.3602736665589,5.74187374441007,0.70225093887846,56.7065731636018
p5838,p5838_event_017,12596.794,13.3619736796731,5.74195760481599,0.702003411130663,56.2110241627735
p5838,p5838_event_017,12596.795,13.3426265487995,5.7419495634072,0.701323628323097,56.6953106863241
p5838,p5838_event_017,12596.796,13.3525499849302,5.74200240695065,0.701521769043105,57.3710593238219
p5838,p5838_event_017,12596.797,13.3683409203918,5.74206099435752,0.702960089159616,58.0017580511223
p5838,p5838_event_017,12596.798,13.3782420466392,5.74207477962973,0.703326179005122,57.967970619255
p5838,p5838_event_017,12596.799,13.3788354895373,5.74211154035561,0.702675786684985,57.8102959371784
p5838,p5838_event_017,12596.8,13.3790541263945,5.74211154035561,0.702645230854157,57.7089336415416
p5838,p5838_event_017,12596.801,13.3635576813936,5.74211728421903,0.701795531965228,57.4273717092559
p5838,p5838_event_017,12596.802,13.3683721542286,5.74210464771951,0.701852418100818,58.4072072346588
p5838,p5838_event_017,12596.803,13.3910746915636,5.74214485476344,0.702863009442069,60.2993034196457
p5838,p5838_event_017,12596.804,13.4031264905695,5.74220344217031,0.703456658039543,61.718375558412
p5838,p5838_event_017,12596.805,13.3989456184227,5.74228500503085,0.703563045596691,62.2139245592403
p5838,p5838_event_017,12596.806,13.3850867188624,5.74232750962015,0.702697955308585,62.6418986952156
p5838,p5838_event_017,12596.807,13.3990884016764,5.74237920439092,0.703484573374305,64.6128322212331
p5838,p5838_event_017,12596.808,13.3804641110246,5.74253428870322,0.702461351330794,65.6489801320516
p5838,p5838_event_017,12596.809,13.414602694584,5.74269511687895,0.704199169386584,66.0994792236913
p5838,p5838_event_017,12596.81,13.4263867749892,5.74279965519317,0.705265494830192,66.2008415193281
p5838,p5838_event_017,12596.811,13.4044606215961,5.74289155700787,0.703776074082282,66.1445291340331
p5838,p5838_event_017,12596.812,13.4060580092466,5.74291912755228,0.70420414817952,66.5387158392576
p5838,p5838_event_017,12596.813,13.4189085020778,5.74303630236602,0.704901349411072,66.8540652034163
p5838,p5838_event_017,12596.814,13.4206085151919,5.74309144345484,0.704953744613024,67.1468896130021
p5838,p5838_event_017,12596.815,13.4185292340602,5.74317070877002,0.704658790447559,66.9892149297282
p5838,p5838_event_017,12596.816,13.4145045310971,5.74321091581395,0.70488713162546,67.1694145663945
p5838,p5838_event_017,12596.817,13.4217909390114,5.74319713054174,0.705089588656539,67.0455273161853
p5838,p5838_event_017,12596.818,13.4178643995352,5.7431362455895,0.704695047479236,67.6311761353292
p5838,p5838_event_017,12596.819,13.4196358042762,5.74312360908998,0.704892511543681,69.4894848884325
p5838,p5838_event_017,12596.82,13.4560276860578,5.74320402317784,0.706996766378679,70.6044701415396
p5838,p5838_event_017,12596.821,13.4440026589119,5.74325227163056,0.705880096883347,70.5932076642619
p5838,p5838_event_017,12596.822,13.4383582584149,5.74329477621986,0.705392914143099,71.2239063925792
p5838,p5838_event_017,12596.823,13.4507447056716,5.7433694464443,0.706123543880854,72.8682280771781
p5838,p5838_event_017,12596.824,13.4429808662528,5.7435107454844,0.70612986263376,74.0845756233635
p5838,p5838_event_017,12596.825,13.4436323148477,5.74366238347866,0.706282502307027,75.2333483070962
p5838,p5838_event_017,12596.826,13.467271867285,5.74387375765246,0.70760465584205,76.1793963995728
p5838,p5838_event_017,12596.827,13.470578192003,5.7440334370555,0.707148013622196,76.303283649782
p5838,p5838_event_017,12596.828,13.4407454159374,5.7441609508234,0.705462584913213,75.9879342856116
p5838,p5838_event_017,12596.829,13.4572056479006,5.74422872841174,0.706203513182825,76.4384333786319
p5838,p5838_event_017,12596.83,13.4786454458359,5.74437692008794,0.707755560189002,77.6435184488433
p5838,p5838_event_017,12596.831,13.4856418252662,5.74446997067533,0.708822814903257,78.7021913142704
p5838,p5838_event_017,12596.832,13.4819116127639,5.74452051667341,0.708375913064168,78.1165424950987
p5838,p5838_event_017,12596.833,13.4846423424905,5.74447916085679,0.70860152969608,77.8011931295526
p5838,p5838_event_017,12596.834,13.4693466864401,5.74446882190264,0.707319919666887,77.8011931295352
p5838,p5838_event_017,12596.835,13.4570316308102,5.74447341699338,0.706410824498694,78.690928835572
p5838,p5838_event_017,12596.836,13.4786900656027,5.74449754121973,0.708019522191641,80.1437884061803
p5838,p5838_event_017,12596.837,13.4935841437522,5.74458369917101,0.70866192269077,81.5853854994763
p5838,p5838_event_017,12596.838,13.4993043978527,5.74470087398476,0.709215006717818,83.1846572763497
p5838,p5838_event_017,12596.839,13.4832323578604,5.74479047825409,0.708345769848804,84.1870177553187
p5838,p5838_event_017,12596.84,13.4839239642454,5.74489271902294,0.708163477233128,85.0767534613714
p5838,p5838_event_017,12596.841,13.481576964513,5.74504550578988,0.707708865696356,86.2480510996975
p5838,p5838_event_017,12596.842,13.4947531816417,5.7451925486934,0.708453993334711,87.4080862591871
p5838,p5838_event_017,12596.843,13.5143055634424,5.7453763523228,0.710483212935276,86.8562248718931
p5838,p5838_event_017,12596.844,13.5059884389156,5.74549812222727,0.710569878141762,85.8426019156645
p5838,p5838_event_017,12596.845,13.489657604276,5.74560380931418,0.709206500668855,85.6624022789981
p5838,p5838_event_017,12596.846,13.5127527955586,5.74574740589964,0.710245857422229,86.9350622129401
p5838,p5838_event_017,12596.847,13.5263082807048,5.74583356385092,0.711016320153399,87.4418736926138
p5838,p5838_event_017,12596.848,13.5232741365641,5.74590249021195,0.711037444061319,87.7684855340676
p5838,p5838_event_017,12596.849,13.5227967050597,5.74593350707441,0.710724841752815,88.0500474663583
p5838,p5838_event_017,12596.85,13.52017752475,5.74591627548415,0.710923256550001,87.9824726026051
p5838,p5838_event_017,12596.851,13.5070593133182,5.74590478775732,0.709880258438473,88.6131713293596
p5838,p5838_event_017,12596.852,13.5150016318041,5.74587491966754,0.710471196188836,89.3114449214526
p5838,p5838_event_017,12596.853,13.5345673995349,5.74594039971051,0.710722238781367,90.5615799007873
p5838,p5838_event_017,12596.854,13.5422419994201,5.74609318647745,0.711279408136659,90.92197917412
p5838,p5838_event_017,12596.855,13.545231523794,5.74621380760924,0.711592829863788,91.6202527661782
p5838,p5838_event_017,12596.856,13.5266161570956,5.74633213119567,0.710404482777224,92.0820143367724
p5838,p5838_event_017,12596.857,13.529543213796,5.7463723382396,0.710532735603239,93.3546742707544
p5838,p5838_event_017,12596.858,13.5221541804181,5.74654580291484,0.710414020552113,95.438232569706
p5838,p5838_event_017,12596.859,13.5462711643599,5.74672156513546,0.712172240361531,95.9788314797147
p5838,p5838_event_017,12596.86,13.5509473159179,5.74691800526437,0.71200745986083,95.7873693640419
p5838,p5838_event_017,12596.861,13.5191244982541,5.74704666780495,0.710613814843792,95.3481327496622
p5838,p5838_event_017,12596.862,13.5102808604793,5.74715005734649,0.710407250372597,95.2129830221755
p5838,p5838_event_017,12596.863,13.5434378091697,5.74724540547924,0.712383890203601,96.0013564325755
p5838,p5838_event_017,12596.864,13.5539814600586,5.74733845606662,0.71251232442309,95.9900939552806
p5838,p5838_event_017,12596.865,13.5527276446122,5.74741312629107,0.712342461279819,96.3392307530539
p5838,p5838_event_017,12596.866,13.5461462290129,5.74743610174474,0.712629760011152,96.474380480543
p5838,p5838_event_017,12596.867,13.5472751091123,5.74748894528819,0.712278106323789,96.3955431394946
p5838,p5838_event_017,12596.868,13.5323274872428,5.74749009406088,0.71161307582589,97.4654784804788
p5838,p5838_event_017,12596.869,13.5562526061874,5.74751077196918,0.712258658621335,99.0534877785564
p5838,p5838_event_017,12596.87,13.57104852085,5.74760726887462,0.713392912340272,99.9995358710504
p5838,p5838_event_017,12596.871,13.5600006665965,5.74771984859762,0.712223866028087,100.067110734802
p5838,p5838_event_017,12596.872,13.5503047912763,5.7477922212767,0.71200831117946,101.013158827279
p5838,p5838_event_017,12596.873,13.5540216178487,5.74790020590897,0.712030657421123,102.060569215392
p5838,p5838_event_017,12596.874,13.5519066409036,5.74808860462911,0.711499115255091,103.254391810129
p5838,p5838_event_017,12596.875,13.5561365947938,5.74830687143902,0.711957040287276,103.862565583891
p5838,p5838_event_017,12596.876,13.5673584661377,5.7484987164772,0.712874029691445,104.436951925767
p5838,p5838_event_017,12596.877,13.5684114926336,5.74866988360708,0.712730223463657,103.321966672039
p5838,p5838_event_017,12596.878,13.5492785366405,5.74876523173983,0.711752025834141,102.466018397887
p5838,p5838_event_017,12596.879,13.54080524293,5.74886402619063,0.711742692167242,102.691267943716
p5838,p5838_event_017,12596.88,13.5539056064551,5.74894099396044,0.711921643080479,103.333229149334
p5838,p5838_event_017,12596.881,13.5612098622761,5.74905127613808,0.712965665373176,102.995354830591
p5838,p5838_event_017,12596.882,13.5715527242145,5.74917534358792,0.71359431992646,102.522330784344
p5838,p5838_event_017,12596.883,13.5727173001273,5.74920291413233,0.713486779644091,102.263293808472
p5838,p5838_event_017,12596.884,13.5571360775696,5.74922818713138,0.712224854952413,103.074192173477
p5838,p5838_event_017,12596.885,13.5527008727522,5.74922474081332,0.712001063660639,103.749940810974
p5838,p5838_event_017,12596.886,13.5817126451092,5.74928792331093,0.713958035079333,105.202800379715
p5838,p5838_event_017,12596.887,13.5833725004332,5.74940624689735,0.713808303320981,106.948484359904
p5838,p5838_event_017,12596.888,13.5793924172369,5.74953950452867,0.713524587565299,107.500345747181
p5838,p5838_event_017,12596.889,13.5706647908557,5.74967276215998,0.713071115958763,108.221144293846
p5838,p5838_event_017,12596.89,13.5674744775313,5.74985082192596,0.712961540891997,109.493804227771
p5838,p5838_event_017,12596.891,13.5705978612055,5.7499967160568,0.713200031679844,112.050386574948
p5838,p5838_event_017,12596.892,13.5813423010449,5.75020464391255,0.714466869643645,112.703610257855
p5838,p5838_event_017,12596.893,13.5798832346714,5.75040567913221,0.713865387488147,112.624772916807
p5838,p5838_event_017,12596.894,13.5752026211367,5.75055961467183,0.714142956024639,111.836399506393
p5838,p5838_event_017,12596.895,13.551692466023,5.75062968980554,0.712541153909246,111.63367491316
p5838,p5838_event_017,12596.896,13.5593313700949,5.75069516984851,0.712964783910808,111.352112980874
p5838,p5838_event_017,12596.897,13.5715750340979,5.75081693975299,0.713745567132288,110.69888929796
p5838,p5838_event_017,12596.898,13.5679742189192,5.75092147806721,0.713091460394541,110.82277654817
p5838,p5838_event_017,12596.899,13.5597909536927,5.75101337988191,0.71285276478965,111.149388389618
p5838,p5838_event_017,12596.9,13.5554182165487,5.7510558844712,0.712895020965874,111.701249778886
p5838,p5838_event_017,12596.901,13.5490018940865,5.75108575256098,0.711705281187518,112.163011347847
p5838,p5838_event_017,12596.902,13.5612098622761,5.75115008383127,0.712468688974804,113.615870918481
p5838,p5838_event_017,12596.903,13.5753811002038,5.75122705160108,0.713093090797927,115.327767466815
p5838,p5838_event_017,12596.904,13.5884100721021,5.75134192886946,0.713915017579426,115.800791510988
p5838,p5838_event_017,12596.905,13.5683534869368,5.75141889663927,0.712503790445485,115.969728670377
p5838,p5838_event_017,12596.906,13.5498764415153,5.75154870795253,0.711903872577402,116.341390420987
p5838,p5838_event_017,12596.907,13.5595366210221,5.75167737049311,0.712582960651838,117.129763831405
p5838,p5838_event_017,12596.908,13.5553825207353,5.75184968639567,0.711797364751263,118.751560561367
p5838,p5838_event_017,12596.909,13.5812798333714,5.75211390411293,0.713672555466199,118.638935790569
p5838,p5838_event_017,12596.91,13.5654755119798,5.75232412951405,0.71296730055038,118.706510654305
p5838,p5838_event_017,12596.911,13.5508000706875,5.75246542855415,0.712116464707492,118.165911744313
p5838,p5838_event_017,12596.912,13.5467485958644,5.75252516473371,0.711828035863059,118.492523585767
p5838,p5838_event_017,12596.913,13.5516166124195,5.7526032812762,0.71201373407134,118.605148356586
p5838,p5838_event_017,12596.914,13.5472215653922,5.75271126590847,0.711642228492562,118.988072584491
p5838,p5838_event_017,12596.915,13.5690718651818,5.75282729194953,0.712872314732027,118.661460743025
p5838,p5838_event_017,12596.916,13.560326390894,5.75291804499155,0.712612740298763,118.379898810757
p5838,p5838_event_017,12596.917,13.5519735705537,5.75301109557893,0.71201203131095,118.571360924701
p5838,p5838_event_017,12596.918,13.5461551529663,5.75304326121407,0.711353984417878,118.661460745141
p5838,p5838_event_017,12596.919,13.5550121766711,5.75313860934683,0.711915199987837,119.934120679106
p5838,p5838_event_017,12596.92,13.558416664876,5.75323970134299,0.711739289591396,120.846381339749
p5838,p5838_event_017,12596.921,13.5492116069904,5.75332356174891,0.711577332101893,120.756281521406
p5838,p5838_event_017,12596.922,13.5266340050023,5.75341086847287,0.710319522546628,121.0828933607
p5838,p5838_event_017,12596.923,13.5363031084624,5.75355561383102,0.710711597697643,122.558277885881
p5838,p5838_event_017,12596.924,13.5431968624291,5.75370495427991,0.711300470857127,123.51558845567
p5838,p5838_event_017,12596.925,13.5267277065125,5.75390139440883,0.710776108796067,124.213862047728
p5838,p5838_event_017,12596.926,13.5491937590837,5.75410472717385,0.71218340803785,123.921037638147
p5838,p5838_event_017,12596.927,13.5452404477474,5.75431495257497,0.711547057253153,123.391701207644
p5838,p5838_event_017,12596.928,13.5141003125152,5.75441259825309,0.709877279624753,122.321765864956
p5838,p5838_event_017,12596.929,13.5165990194546,5.75448497093217,0.710405653482686,121.98389154619
p5838,p5838_event_017,12596.93,13.5311673733066,5.75463546015374,0.711431357539696,122.062728887238
p5838,p5838_event_017,12596.931,13.5287757538075,5.75476871778505,0.711416967543413,122.513227976719
p5838,p5838_event_017,12596.932,13.5246751972409,5.75488244628074,0.711386794936933,122.040203930472
p5838,p5838_event_017,12596.933,13.5240282106226,5.75492724841541,0.711587059536832,121.195518133614
p5838,p5838_event_017,12596.934,13.4955518754669,5.75495137264177,0.709955386655097,121.927579157557
p5838,p5838_event_017,12596.935,13.4988225043715,5.75499272845838,0.709727784710058,122.389340726509
p5838,p5838_event_017,12596.936,13.5396272810871,5.75505131586525,0.711996868786088,123.560638367035
p5838,p5838_event_017,12596.937,13.5416530184987,5.75520410263219,0.712222801120255,123.695788094542
p5838,p5838_event_017,12596.938,13.5184418158224,5.75540628662453,0.710501779867979,123.673263139952
p5838,p5838_event_017,12596.939,13.508085567954,5.75554873443731,0.710330091608055,123.616950753494
p5838,p5838_event_017,12596.94,13.5192538955777,5.75573943070281,0.71087620043698,123.695788092336
p5838,p5838_event_017,12596.941,13.5010222588735,5.75595884628541,0.710343101925106,124.585523798356
p5838,p5838_event_017,12596.942,13.5034718840695,5.75632185845347,0.710000377115431,125.520309413537
p5838,p5838_event_017,12596.943,13.5087860982924,5.75654127403606,0.71040264153221,124.878348207936
p5838,p5838_event_017,12596.944,13.4971269532341,5.75668027553079,0.710315290559172,123.673263137729
p5838,p5838_event_017,12596.945,13.4816305082332,5.75678366507233,0.709571543440131,123.628213230789
p5838,p5838_event_017,12596.946,13.4932673434081,5.7568847570685,0.710070918244528,124.101237277044
p5838,p5838_event_017,12596.947,13.4930174727141,5.75696172483831,0.710408909007823,124.63057370974
p5838,p5838_event_017,12596.948,13.4955027937235,5.75703869260812,0.710292738549918,124.16881214078
p5838,p5838_event_017,12596.949,13.4903670585677,5.75713748705892,0.709651160784021,123.346651296298
p5838,p5838_event_017,12596.95,13.4728805719686,5.75723972782778,0.708930295009575,122.997514500261
p5838,p5838_event_017,12596.951,13.4632293164152,5.75732703455174,0.70794025403955,122.535752931308
p5838,p5838_event_017,12596.952,13.4699044335247,5.75735690264152,0.70793779629969,123.065089363995
p5838,p5838_event_017,12596.953,13.5003485003952,5.75749360659088,0.709502864690534,124.371536729822
p5838,p5838_event_017,12596.954,13.4979613428728,5.75763835194903,0.709136896875503,125.013497937652
p5838,p5838_event_017,12596.955,13.4820231621808,5.75775208044472,0.708787340788124,124.833298301
p5838,p5838_event_017,12596.956,13.4762538263368,5.75792209880192,0.709021448129603,125.531571893071
p5838,p5838_event_017,12596.957,13.4724254503475,5.75808062943227,0.708091948538159,126.7366569633
p5838,p5838_event_017,12596.958,13.456826379883,5.75827936710656,0.706705256325083,127.682705053516
p5838,p5838_event_017,12596.959,13.4726887069715,5.75848499741695,0.708712409849615,127.862904690165
